af_id,name,organization,country,city
60015235,Landcare Research,"New Zealand Arthropod Collection, Landcare Research",New Zealand,Auckland
123463324,Samrejvittaya School,Samrejvittaya School,Thailand,"Aranyaprathet, Sakaeo"
100386914,Faculty of Science,"Algebra and Applications Research Unit, Department of Mathematics and Statistics, Faculty of Science",Thailand,"Hat Yai, Songkhla"
121869136,Ltd.,"Pro-Envir Co., Ltd.",Thailand,Nonthaburi
60021272,Osaka University,"Division of Infection Control and Prevention, Osaka University Hospital, Osaka University",Japan,Osaka
60253097,Osaka Prefectural Institute of Public Health,"Department of Bacteriology, Osaka Prefectural Institute of Public Health",Japan,Osaka
60013763,University of Maiduguri,"Faculty of Veterinary Medicine, University of Maiduguri",Nigeria,"Maiduguri, Borno"
122406498,Research Network of NANOTEC-CU on Environmental,Research Network of NANOTEC-CU on Environmental,Thailand,NA
60009524,Benaki Phytopathological Institute,"Department of Pesticides Control and Phytopharmacy, Benaki Phytopathological Institute",Greece,Kifissia
120203169,IMare Natural S.L.,IMare Natural S.L.,Spain,Granada
60113717,BLDEA's SSM College of Pharmacy and Research Centre,"Department of Pharmaceutics, BLDEA's SSM College of Pharmacy and Research Centre",India,Vijayapur
60064788,St. Joseph's College,"Department of Chemistry, St. Joseph's College",India,Bangalore
114526636,Gokul,"Department of Chemistry, K.L.E. Institute of Technology, Gokul",India,Hubballi
60018306,Dayton,"Department of Mechanical and Materials Engineering, Wright State University, Dayton",United States,NA
60115430,SET's College of Pharmacy,SET's College of Pharmacy,India,Dharwad
60029546,University of Rijeka,"Department of Psychology, University of Rijeka",Croatia,Rijeka
123953939,National Electronics and Computer Technology Center NSTDA,National Electronics and Computer Technology Center NSTDA,Thailand,NA
60117630,Lancaster University,"Lancaster Environment Centre, Lancaster University",United Kingdom,Lancaster
60030522,Balboa,"Smithsonian Tropical Research Institute, P.O. Box 0843-03092, Balboa",Panama,Ancon
60007317,East Kilbride,"NERC Radiocarbon Facility (East Kilbride), Scottish Enterprise Technology Park, East Kilbride",United Kingdom,Glasgow
60030662,Co.,"Teagasc, Environmental Research Centre, Johnstown Castle, Co.",Ireland,Wexford
60002354,The University of Tokyo,"School of Medicine, Faculty of Medicine, The University of Tokyo",Japan,Tokyo
120272440,Wat Pho Thai Traditional Medical School,Wat Pho Thai Traditional Medical School,Thailand,Pranakorn
60007763,University of Otago,"Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",New Zealand,Dunedin
60000202,Ryukoku University,"Department of Food Science and Human Nutrition, Faculty of Agriculture, Ryukoku University",Japan,"Shiga, Ja an"
60071414,Research Institute for Aquaculture No. 1,"National Broodstock Center for Mariculture Species, Research Institute for Aquaculture No. 1",Viet Nam,Tu Son
122225841,Bueng Kan Hospital,Bueng Kan Hospital,Thailand,Bueng Kan
60004592,Prasat Neurological Institute,Prasat Neurological Institute,Thailand,Bangkok
100501299,Office of Disease Prevention and Control Region 6,Office of Disease Prevention and Control Region 6,Thailand,Khon Kaen
122224551,Bueng Kan Provincial Health Office,Bueng Kan Provincial Health Office,Thailand,Bueng Kan
122225248,Bueng Kan Provincial Prison,Bueng Kan Provincial Prison,Thailand,Bueng Kan
100683849,Chandrakasem Ratchabhat University,"The Faculty of Agriculture and Life Science, Chandrakasem Ratchabhat University",Thailand,"Ratchadapisek, Jatujak, Bangkok"
121067432,The Royal Society of Thailand,"AFRS (T), The Royal Society of Thailand",Thailand,Dusit
60020773,Université Paris Descartes,"Centre Hospitalier Sainte-Anne, Université Paris Descartes",France,Paris
60006320,Massachusetts Institute of Technology,"Computer Science and Artificial Intelligence Lab, Massachusetts Institute of Technology",United States,Boston
60103674,German Centre for Neurodegenerative Diseases (DZNE),"Department of Population Health Sciences, German Centre for Neurodegenerative Diseases (DZNE)",Germany,NA
106582841,Heart Institute of Ho Chi Minh City,Heart Institute of Ho Chi Minh City,Viet Nam,Ho Chi Minh City
60172627,Nippon Medical School Musashi-Kosugi Hospital,Nippon Medical School Musashi-Kosugi Hospital,Japan,Kanagawa
113076796,Kokilaben Dhirubhai Ambani Hospital,Kokilaben Dhirubhai Ambani Hospital,India,Mumbai
60102447,Jiangsu Province Hospital,Jiangsu Province Hospital,China,Nanjing
114423596,Ministry of Energy,"Petroleum Policy Bureau, Energy Policy and Planning Office, Ministry of Energy",Thailand,Bangkok
116780895,Hospital for Sick Children,"Division of Pathology, Hospital for Sick Children",Spain,NA
123045836,Research Affairs,"Chula GenePRO Center, Research Affairs",Thailand,NA
60000931,University of Northampton,"Faculty of Arts, Science and Technology, University of Northampton",United Kingdom,Northampton
60023208,Universität Bayreuth,"Lehrstuhl für Pflanzensystematik, Universität Bayreuth",Germany,Bayreuth
60103782,Campus JK - Diamantina,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM), Curso de Licenciatura em Educação do Campo - LEC, Campus JK - Diamantina",Brazil,Minas Gerais
60029992,UNNE-CONICET,"Instituto de Botánica del Nordeste, UNNE-CONICET",Argentina,Corrientes
122211072,IMBIV (UNC-CONICET),"Laboratorio de Ecología Evolutiva - Biología Floral, IMBIV (UNC-CONICET)",Argentina,NA
60025875,Universidade Estadual do Norte Fluminense Darcy Ribeiro,"Laboratório de Ciências Ambientais, Centro de Biociências e Biotecnologia, Universidade Estadual do Norte Fluminense Darcy Ribeiro",Brazil,Campos dos Goytacazes-RJ
60016737,Jardim Botânico do Rio de Janeiro,Jardim Botânico do Rio de Janeiro,Brazil,Rio de Janeiro - RJ
60026757,Universidad Nacional de Salta-CONICET,"Laboratorio de Investigaciones Botánicas (LABIBO), Facultad de Ciencias Naturales, Universidad Nacional de Salta-CONICET",Argentina,Salta
60014935,Georgia College,"Natural History Museum, Georgia College",United States,Milledgeville
60071598,Tanzania Wildlife Research Institute (TAWIRI),Tanzania Wildlife Research Institute (TAWIRI),Tanzania,Arusha
60024874,Universidade do Estado da Bahia,Universidade do Estado da Bahia,Brazil,"Barreiras, BA"
119591985,David Attenborough Building,"Tropical Biology Association, David Attenborough Building",United Kingdom,Cambridge
122211239,Eshwari,"Biospheres, Eshwari",India,"Lakshminagar, Parvati, Pune"
60013906,Universidade Estadual de Feira de Santana,"Departamento de Biologia, Universidade Estadual de Feira de Santana",Brazil,"Feira de Santana, Bahia"
60032609,Kameda Medical Center,"Department of Pathology, Kameda Medical Center",Japan,Kamogawa
118250064,PathWest Laboratories,"Department of Anatomical Pathology, PathWest Laboratories",Australia,Needlands
105140473,College of Veterinary Medicine,"Veterinary Clinical Sciences, College of Veterinary Medicine",United States,Minneapolis
120984353,Ministry of Culture,"Fine Arts Department (11th Regional Office), Ministry of Culture",Thailand,Bangkok
112599979,5th Office of Disease Prevention and Control,5th Office of Disease Prevention and Control,Thailand,Ratchaburi
122535178,Defense Threat Reduction Agency (DTRA),"Cooperative Biological Engagement Program, Defense Threat Reduction Agency (DTRA)",United States,Washington
108101657,Lampang Cancer Hospital,"Radiation Oncology Section, Lampang Cancer Hospital",Thailand,Lampang
113057335,Udonthani Cancer Hospital,"Radiation Oncology Section, Udonthani Cancer Hospital",Thailand,Udon Thani
114582977,Ubonratchathani Cancer Hospital,"Radiation Oncology Section, Ubonratchathani Cancer Hospital",Thailand,Ubon Ratchathani
60010413,Hasselt University,"Department of Immunology and Biochemistry, Biomedical research institute, Hasselt University",Belgium,Hasselt
101920189,Prince of Chumphon Campus,"King Mongkul's Institute of Technology Ladkrabang, Prince of Chumphon Campus",Thailand,Chumphon
60006961,Mangalore University,"Centre for Advanced Research in Environmental Radioactivity (CARER), Mangalore University",India,NA
60103475,Shanghai Institute of Measurement and Testing Technology (SIMT),Shanghai Institute of Measurement and Testing Technology (SIMT),China,Shanghai
60069831,Public Authority for Applied Education and Training,"Department of Applied Sciences, College of Technological Studies, Public Authority for Applied Education and Training",Kuwait,Kuwait City
60019793,VIB Center for Inflammation Research,"Laboratory of Immunoregulation and Mucosal Immunology, VIB Center for Inflammation Research",Belgium,Ghent
118648680,NA,NA,United States,Champaign
100318298,Hospital Selayang,"Department of Medicine, Hospital Selayang",Malaysia,Selangor
119560236,Department of Medicine,Department of Medicine,China,Beijing
122702986,Foundation Nepal Sitapaila Height,"Department of Hepatology, Foundation Nepal Sitapaila Height",Nepal,Kathmandu
108127745,Humanity and Health Medical Group,"Department of Medicine, Humanity and Health Medical Group",Hong Kong,New Kowloon
60028265,Lanzhou University,"CHESS Frontier Center, The First Hospital of Lanzhou University, Lanzhou University",China,Lanzhou
60020563,Saitama Medical University,"Department of Gastroenterology and Hepatology, Faculty of Medicine, Saitama Medical University",Japan,Saitama
108101656,Yangon GI and Liver Centre,Yangon GI and Liver Centre,Myanmar,Yangon
120427950,Ernakulam Medical Centre,"The Liver Unit, Cochin Gastroenterology Group, Ernakulam Medical Centre",India,Kochi
122703179,Noora Hospital in Srinagar,Noora Hospital in Srinagar,India,Shrinagar
107905421,B L K Hospital,"Department of Gastroenterology, Hepatology and Liver Transplant, B L K Hospital",India,New Delhi
100524898,Max Hospital,"Centre for Liver and Biliary Science, Max Hospital",India,New Delhi
60097512,Fortis Hospital,"Department of Liver Transplant and Hepatobilliary Surgery, Fortis Hospital",India,New Delhi
60019286,Apollo Hospital,"Department of Gastroenterology, Hepatology and Liver Transplant, Apollo Hospital",India,New Delhi
122813792,Sir H N Reliance Hospital and Research Centre,"Department of Hepatology, Sir H N Reliance Hospital and Research Centre",India,Mumbai
60257448,Narayana Hospital,"Department of Gastroenterology and Hepatology, Narayana Hospital",India,Gurugram
122703245,Parimal Multi-Speciality Hospital,"Department of Hepatology, Parimal Multi-Speciality Hospital",India,Ahmedabad
60051721,Institute of Post Graduate Medical Education and Research,"Department of Hepatology, Institute of Post Graduate Medical Education and Research",India,Kolkata
60033236,Inje University College of Medicine,"Department Of Internal Medicine, Inje University College of Medicine",South Korea,Busan
107078672,ASA College,"Division of Business Administration, ASA College",United States,NA
110395550,The Bangchak Petroleum Public Company Limited,The Bangchak Petroleum Public Company Limited,Thailand,Bangkok
60024007,Helmholtz Zentrum Muenchen,"Comprehensive Pneumology Center, Institute of Lung Biology and Disease (iLBD), Helmholtz Zentrum Muenchen",Germany,Munich
108245494,Virtual University of Pakistan,"Department of Biotechnology, Virtual University of Pakistan",Pakistan,Lahore
60109599,National Scientific Center Institute of Experimental and Clinical Veterinary Medicine,National Scientific Center Institute of Experimental and Clinical Veterinary Medicine,Ukraine,Kharkiv
60116124,Federal Research Center of Fundamental and Translational Medicine (CFTM),"Department of experimental models and pathogenesis of infectious diseases, Laboratory of modeling and monitoring of infectious diseases, Federal Research Center of Fundamental and Translational Medicine (CFTM)",Russian Federation,Novosibirsk
123712591,PI Polene Public Company Limited,PI Polene Public Company Limited,Thailand,"Satorn, Bangkok"
60010851,Hohai University,"Key Laboratory of Ministry of Education for Geomechanics and Embankment Engineering, Hohai University",China,Nanjing
60121505,University of California,"Kavli Institute for Brain and Mind, University of California",United States,"San Diego, La Jolla"
60028599,University of Memphis,"Department of Mathematical Sciences, University of Memphis",United States,Memphis
60006081,Toyota Technological Institute Tempaku,"Department of Future Industry-Oriented Basic Science and Materials, Toyota Technological Institute Tempaku",Japan,Nagoya
60265271,National University of Singapore,"Centre for Advanced 2D Materials, Graphene Research Centre, National University of Singapore",Singapore,Singapore
123957467,Universiti Sains,"Department of Internal Medicine, School of Medical Sciences, Health Campus, Universiti Sains",Malaysia,George Town
